Password,Money Available,Last Name,ID,Tickets Purchased,First Name,TicketMiner Membership,Username
Fun!23,11231.11,Disney,4,0,Goofy,FALSE,goofydisney
Fun!23,14424.93,Kelley,530,0,Grace,FALSE,gracekelley
Fun!23,14605.48,Loi,63,0,Gregorio,TRUE,gregorioloi
Fun!23,10070.84,Carr,442,0,Gregory,FALSE,gregorycarr
Fun!23,10121.62,Maxwell,311,0,Gregory,TRUE,gregorymaxwell
Fun!23,14526.75,Short,921,0,Gregory,TRUE,gregoryshort
Fun!23,11687.45,Sullivan,280,0,Gregory,FALSE,gregorysullivan
Fun!23,10094.06,Moss,163,0,Haley,FALSE,haleymoss
Fun!23,11449.57,Arias,132,0,Hannah,FALSE,hannaharias
Fun!23,12617.55,Maldonado,506,0,Hannah,TRUE,hannahmaldonado
Fun!23,14364.06,Mcdaniel,779,0,Hayden,FALSE,haydenmcdaniel
Fun!23,12861.25,Cunningham,625,0,Heather,TRUE,heathercunningham
Fun!23,10804.87,Little,585,0,Heather,FALSE,heatherlittle
Fun!23,15202.01,Robbins,596,0,Heather,TRUE,heatherrobbins
Fun!23,10723.92,Whitney,789,0,Hector,FALSE,hectorwhitney
Fun!23,12796.86,Barker,354,0,Heidi,FALSE,heidibarker
Fun!23,16849.72,Page,557,0,Heidi,TRUE,heidipage
Fun!23,10324.3,Salazar,740,0,Henry,FALSE,henrysalazar
Fun!23,13416.41,Disney,33,0,Hercules,TRUE,herculesdisney
Fun!23,10908.35,Cruz,729,0,Holly,FALSE,hollycruz
Fun!23,17291.25,Davidson,799,0,Holly,FALSE,hollydavidson
Fun!23,11014.2,Schneider,647,0,Holly,TRUE,hollyschneider
Fun!23,14929.65,Davenport,751,0,Howard,TRUE,howarddavenport
Fun!23,15321.36,Moore,415,0,Hunter,FALSE,huntermoore
Fun!23,11209.83,Morgan,891,0,Jack,FALSE,jackmorgan
Fun!23,11693.73,Alvarez,40,0,Jacob,FALSE,jacobalvarez
Fun!23,16571.65,Contreras,628,0,Jacob,TRUE,jacobcontreras
Fun!23,11694,Norton,844,0,Jacob,FALSE,jacobnorton
Fun!23,17668.71,Williams,385,0,Jacob,TRUE,jacobwilliams
Fun!23,10722.02,Dunn,284,0,Jacqueline,FALSE,jacquelinedunn
Fun!23,16530.75,Crawford,318,0,Jade,TRUE,jadecrawford
Fun!23,10020.67,Aladdin,18,0,Jafar,TRUE,jafaraladdin
Fun!23,10878.51,Mitchell,559,0,Jake,FALSE,jakemitchell
Fun!23,11759.68,Anderson,652,0,James,FALSE,jamesanderson
Fun!23,16640.09,Brennan,595,0,James,TRUE,jamesbrennan
Fun!23,10553.01,Hammond,190,0,James,FALSE,jameshammond
Fun!23,14793.44,Henderson,241,0,James,TRUE,jameshenderson
Fun!23,12866.24,King,122,0,James,FALSE,jamesking
Fun!23,16218.71,Mitchell,1017,0,James,FALSE,jamesmitchell
Fun!23,11780.75,Morgan,586,0,James,TRUE,jamesmorgan
Fun!23,11283.87,Nolan,199,0,James,TRUE,jamesnolan
Fun!23,14334.02,Pittman,176,0,James,FALSE,jamespittman
Fun!23,16305.82,Romero,263,0,James,TRUE,jamesromero
Fun!23,17504.25,Simmons,964,0,James,TRUE,jamessimmons
Fun!23,12676.59,Simpson,824,0,James,FALSE,jamessimpson
Fun!23,16890.32,Watson,915,0,James,TRUE,jameswatson
Fun!23,16234.34,Brown,996,0,Jamie,FALSE,jamiebrown
Fun!23,11976.34,Conner,517,0,Jamie,TRUE,jamieconner
Fun!23,15086.98,Hernandez,577,0,Jamie,FALSE,jamiehernandez
Fun!23,11093.11,Hughes,617,0,Janet,TRUE,janethughes
Fun!23,16800.04,Perry,620,0,Jared,TRUE,jaredperry
Fun!23,12063.16,Scott,745,0,Jared,FALSE,jaredscott
Fun!23,10312.5,Disney,10,0,Jasmine,FALSE,jasminedisney
Fun!23,14587.69,Ramirez,304,0,Jasmine,FALSE,jasmineramirez
Fun!23,16840.27,Burke,159,0,Jason,TRUE,jasonburke
Fun!23,11023.26,Clark,676,0,Jason,FALSE,jasonclark
Fun!23,14837.89,Lee,677,0,Jason,TRUE,jasonlee
Fun!23,10778.45,Skinner,459,0,Jason,FALSE,jasonskinner
Fun!23,15524.85,Wolfe,327,0,Jason,TRUE,jasonwolfe
Fun!23,13160.39,Ray,589,0,Jeff,FALSE,jeffray
Fun!23,10637.78,Best,696,0,Jeffrey,TRUE,jeffreybest
Fun!23,12881.91,Delgado,209,0,Jeffrey,TRUE,jeffreydelgado
Fun!23,17530.37,Gonzalez,373,0,Jeffrey,FALSE,jeffreygonzalez
Fun!23,11408.99,Luna,295,0,Jeffrey,TRUE,jeffreyluna
Fun!23,11322.69,Marquez,245,0,Jeffrey,FALSE,jeffreymarquez
Fun!23,15437.97,Rodriguez,754,0,Jeffrey,TRUE,jeffreyrodriguez
Fun!23,17637.89,Sloan,342,0,Jeffrey,TRUE,jeffreysloan
Fun!23,15960.27,Weiss,135,0,Jeffrey,FALSE,jeffreyweiss
Fun!23,12806.3,Chase,533,0,Jenna,FALSE,jennachase
Fun!23,15029.39,Bailey,738,0,Jennifer,FALSE,jenniferbailey
Fun!23,17867.92,Carr,758,0,Jennifer,TRUE,jennifercarr
Fun!23,15607.09,Copeland,447,0,Jennifer,FALSE,jennifercopeland
Fun!23,10154.76,Davidson,878,0,Jennifer,FALSE,jenniferdavidson
Fun!23,14505.11,Evans,767,0,Jennifer,TRUE,jenniferevans
Fun!23,12479.41,Guzman,725,0,Jennifer,FALSE,jenniferguzman
Fun!23,15105.56,Hernandez,953,0,Jennifer,FALSE,jenniferhernandez
Fun!23,17316.94,Huang,903,0,Jennifer,FALSE,jenniferhuang
Fun!23,10666.21,Jones,816,0,Jennifer,TRUE,jenniferjones
Fun!23,17277.91,Mills,513,0,Jennifer,FALSE,jennifermills
Fun!23,16545.76,Preston,982,0,Jennifer,TRUE,jenniferpreston
Fun!23,13727.33,Schneider,929,0,Jennifer,FALSE,jenniferschneider
Fun!23,16218.5,Schultz,671,0,Jennifer,FALSE,jenniferschultz
Fun!23,12443.04,Smith,599,0,Jennifer,FALSE,jennifersmith
Fun!23,15320.1,Williams,162,0,Jennifer,TRUE,jenniferwilliams
Fun!23,16117.34,Henry,312,0,Jenny,FALSE,jennyhenry
Fun!23,15125.27,Williamson,374,0,Jeremiah,TRUE,jeremiahwilliamson
Fun!23,11810.72,Alvarez,186,0,Jeremy,FALSE,jeremyalvarez
Fun!23,15830.15,Foster,762,0,Jeremy,TRUE,jeremyfoster
Fun!23,11599.55,Morris,192,0,Jeremy,TRUE,jeremymorris
Fun!23,13774.96,Rocha,969,0,Jeremy,TRUE,jeremyrocha
Fun!23,11700.92,Dean,714,0,Jermaine,FALSE,jermainedean
Fun!23,14172.23,Curtis,134,0,Jerry,TRUE,jerrycurtis
Fun!23,10359.5,Gamble,739,0,Jerry,TRUE,jerrygamble
Fun!23,15256.04,Hampton,451,0,Jerry,TRUE,jerryhampton
Fun!23,10431.66,Lee,198,0,Jerry,FALSE,jerrylee
Fun!23,15833.94,Rodriguez,974,0,Jerry,TRUE,jerryrodriguez
Fun!23,13669.17,Smith,615,0,Jerry,FALSE,jerrysmith
Fun!23,14754.06,Dunn,889,0,Jesse,TRUE,jessedunn
Fun!23,17843.54,Montgomery,237,0,Jesse,FALSE,jessemontgomery
Fun!23,17287.76,Anderson,490,0,Jessica,TRUE,jessicaanderson
Fun!23,12335.3,Fernandez,399,0,Jessica,TRUE,jessicafernandez
Fun!23,16945.04,Frye,498,0,Jessica,FALSE,jessicafrye
Fun!23,14656.43,Lloyd,827,0,Jessica,TRUE,jessicalloyd
Fun!23,12387.87,Martin,254,0,Jessica,FALSE,jessicamartin
Fun!23,14223.73,Moore,248,0,Jessica,TRUE,jessicamoore
Fun!23,10005.65,Olsen,537,0,Jessica,FALSE,jessicaolsen
Fun!23,13806.87,Ramirez,644,0,Jessica,TRUE,jessicaramirez
Fun!23,17823.84,Smith,1028,0,Jessica,FALSE,jessicasmith
Fun!23,12429.01,Bruno,45,0,Jesus,TRUE,jesusbruno
Fun!23,13674.17,Macias,65,0,Jesus,TRUE,jesusmacias
Fun!23,10602.03,Henderson,172,0,Jill,TRUE,jillhenderson
Fun!23,10459.48,Solis,429,0,Jill,TRUE,jillsolis
Fun!23,11776.14,Knight,648,0,Joanna,FALSE,joannaknight
Fun!23,13323.97,Trevino,230,0,Joanna,FALSE,joannatrevino
Fun!23,13486.93,Sanchez,865,0,Jody,FALSE,jodysanchez
Fun!23,13971.07,Cochran,491,0,Joe,FALSE,joecochran
Fun!23,15282.01,Arellano,239,0,Joel,TRUE,joelarellano
Fun!23,15205,Welch,561,0,Joel,TRUE,joelwelch
Fun!23,13355.62,Blair,700,0,John,TRUE,johnblair
Fun!23,13076.41,Blevins,691,0,John,FALSE,johnblevins
Fun!23,10005.71,Davis,707,0,John,FALSE,johndavis
Fun!23,11339.7,Hansen,973,0,John,FALSE,johnhansen
Fun!23,14313.07,Hill,701,0,John,FALSE,johnhill
Fun!23,14911.05,House,874,0,John,TRUE,johnhouse
Fun!23,10602.12,Jones,730,0,John,TRUE,johnjones
Fun!23,15458.27,Morris,428,0,John,TRUE,johnmorris
Fun!23,15198.44,Sanders,1015,0,John,FALSE,johnsanders
Fun!23,11670.83,White,413,0,John,TRUE,johnwhite
Fun!23,16760.96,Lopez,446,0,Jon,TRUE,jonlopez
Fun!23,16713.05,Avalos,41,0,Jonathan,TRUE,jonathanavalos
Fun!23,16420.02,Ayala,44,0,Jonathan,FALSE,jonathanayala
Fun!23,15563.05,Christian,315,0,Jonathan,TRUE,jonathanchristian
Fun!23,11320.4,Martinez,806,0,Jonathan,FALSE,jonathanmartinez
Fun!23,16731.62,Wilson,330,0,Jordan,TRUE,jordanwilson
Fun!23,14169.42,Haley,721,0,Jorge,TRUE,jorgehaley
Fun!23,15377.42,Huerta,888,0,Jorge,FALSE,jorgehuerta
Fun!23,16053.63,Topete,84,0,Jorge,TRUE,jorgetopete
Fun!23,10542.01,Evans,489,0,Jose,FALSE,joseevans
Fun!23,16264.02,Farley,688,0,Jose,TRUE,josefarley
Fun!23,12813.95,Smith,814,0,Jose,TRUE,josesmith
Fun!23,14481.15,Brooks,388,0,Joseph,FALSE,josephbrooks
Fun!23,16241,Davis,886,0,Joseph,FALSE,josephdavis
Fun!23,15171.36,Fritz,823,0,Joseph,TRUE,josephfritz
Fun!23,14910.91,Hanna,1003,0,Joseph,FALSE,josephhanna
Fun!23,11002.52,Lewis,235,0,Joseph,FALSE,josephlewis
Fun!23,13425.75,Macdonald,588,0,Joseph,FALSE,josephmacdonald
Fun!23,13363.25,Robinson,871,0,Joseph,TRUE,josephrobinson
Fun!23,14965.18,Banks,715,0,Joshua,FALSE,joshuabanks
Fun!23,16652.72,Gomez,845,0,Joshua,TRUE,joshuagomez
Fun!23,11011.97,Hickman,724,0,Joshua,TRUE,joshuahickman
Fun!23,15625.61,Meadows,381,0,Joshua,FALSE,joshuameadows
Fun!23,15054.04,Brock,838,0,Juan,TRUE,juanbrock
Fun!23,13790.81,Jones,670,0,Julia,FALSE,juliajones
Fun!23,14707.33,Young,699,0,Julia,TRUE,juliayoung
Fun!23,10376.4,Gutierrez,483,0,Julian,FALSE,juliangutierrez
Fun!23,15492.21,Alexander,166,0,Julie,FALSE,juliealexander
Fun!23,15700.01,Shaw,828,0,Julie,FALSE,julieshaw
Fun!23,14836.13,Davis,500,0,Justin,FALSE,justindavis
Fun!23,13015.92,Hawkins,894,0,Justin,FALSE,justinhawkins
Fun!23,14676.62,Martinez,419,0,Justin,TRUE,justinmartinez
Fun!23,16368.31,Wilson,164,0,Justin,FALSE,justinwilson
Fun!23,15900.94,Disney,28,0,Kaa,FALSE,kaadisney
Fun!23,13449.83,Summers,916,0,Kara,TRUE,karasummers
Fun!23,13578.67,Thomas,258,0,Karen,TRUE,karenthomas
Fun!23,17086.07,Zhang,264,0,Karen,TRUE,karenzhang
Fun!23,14047.14,Davis,858,0,Karl,FALSE,karldavis
Fun!23,14144.34,Johnson,171,0,Karla,FALSE,karlajohnson
Fun!23,13735.82,Evans,102,0,Katherine,FALSE,katherineevans
Fun!23,13434.59,Mcdonald,950,0,Katherine,FALSE,katherinemcdonald
Fun!23,17703.23,Hines,548,0,Kathleen,FALSE,kathleenhines
Fun!23,11663.66,Small,321,0,Kathleen,TRUE,kathleensmall
Fun!23,12594.89,Perez,219,0,Kathryn,FALSE,kathrynperez
Fun!23,13303.49,Smith,787,0,Kathy,TRUE,kathysmith
Fun!23,10350.01,Mahoney,408,0,Kayla,TRUE,kaylamahoney
Fun!23,11817.82,Morgan,454,0,Kayla,TRUE,kaylamorgan
Fun!23,16248.02,Smith,631,0,Kayla,FALSE,kaylasmith
Fun!23,12095.86,Hale,528,0,Kaylee,TRUE,kayleehale
Fun!23,10488.22,Patterson,240,0,Kaylee,FALSE,kayleepatterson
Fun!23,12481,Christensen,783,0,Keith,TRUE,keithchristensen
Fun!23,15586.46,Ellis,394,0,Keith,FALSE,keithellis
Fun!23,16391.31,Ortiz,187,0,Keith,FALSE,keithortiz
Fun!23,15985.08,Bell,479,0,Kelly,FALSE,kellybell
Fun!23,15703.56,Harris,551,0,Kelly,FALSE,kellyharris
Fun!23,10503.91,Herring,885,0,Kelly,FALSE,kellyherring
Fun!23,11477.97,Jordan,723,0,Kelly,FALSE,kellyjordan
Fun!23,11095.73,Wilson,909,0,Kelly,TRUE,kellywilson
Fun!23,13400.02,Yu,222,0,Kelly,FALSE,kellyyu
Fun!23,16945.23,Sawyer,1038,0,Kendra,FALSE,kendrasawyer
Fun!23,10160.04,Boyd,877,0,Kenneth,FALSE,kennethboyd
Fun!23,12233.03,Davis,681,0,Kenneth,FALSE,kennethdavis
Fun!23,10231.94,House,868,0,Kenneth,TRUE,kennethhouse
Fun!23,13140.5,Smith,353,0,Kenneth,FALSE,kennethsmith
Fun!23,17666.56,Boone,741,0,Kevin,TRUE,kevinboone
Fun!23,12733.02,Gould,485,0,Kevin,FALSE,kevingould
Fun!23,16889.88,Harrison,857,0,Kevin,FALSE,kevinharrison
Fun!23,10905.69,Larson,461,0,Kevin,TRUE,kevinlarson
Fun!23,10222.41,Scott,333,0,Kevin,FALSE,kevinscott
Fun!23,16976.59,Sias,80,0,Kevin,TRUE,kevinsias
Fun!23,16096.31,Swanson,362,0,Kevin,TRUE,kevinswanson
Fun!23,13996.54,Tran,842,0,Kevin,TRUE,kevintran
Fun!23,15514.18,Buckley,195,0,Kim,FALSE,kimbuckley
Fun!23,11647.27,Contreras,522,0,Kim,TRUE,kimcontreras
Fun!23,11157.41,Craig,1016,0,Kim,FALSE,kimcraig
Fun!23,10056.66,Garcia,335,0,Kimberly,TRUE,kimberlygarcia
Fun!23,14956,Harris,1031,0,Kimberly,TRUE,kimberlyharris
Fun!23,14966.74,Johnson,550,0,Kimberly,FALSE,kimberlyjohnson
Fun!23,16671.89,Kline,131,0,Kimberly,FALSE,kimberlykline
Fun!23,11555.26,Martinez,655,0,Kimberly,FALSE,kimberlymartinez
Fun!23,15517.82,Mejia,998,0,Kimberly,FALSE,kimberlymejia
Fun!23,17800.95,Miller,932,0,Kimberly,FALSE,kimberlymiller
Fun!23,16253,Richardson,182,0,Kimberly,TRUE,kimberlyrichardson
Fun!23,16836.43,Roberts,735,0,Kimberly,TRUE,kimberlyroberts
Fun!23,16656.78,Robinson,114,0,Kirsten,FALSE,kirstenrobinson
Fun!23,11209.93,Beck,967,0,Krista,TRUE,kristabeck
Fun!23,10713.53,Blake,427,0,Krista,TRUE,kristablake
Fun!23,16796.3,Lambert,641,0,Krista,FALSE,kristalambert
Fun!23,12813.36,Martinez,1023,0,Kristen,FALSE,kristenmartinez
Fun!23,17178.68,Patrick,433,0,Kristina,TRUE,kristinapatrick
Fun!23,10017.84,Smith,856,0,Kristine,TRUE,kristinesmith
Fun!23,15661.95,Hoover,290,0,Kristy,TRUE,kristyhoover
Fun!23,17111.66,Thompson,396,0,Krystal,FALSE,krystalthompson
Fun!23,10131.38,Hodges,128,0,Kyle,FALSE,kylehodges
Fun!23,12653.52,Taylor,334,0,Kyle,TRUE,kyletaylor
Fun!23,13293.61,King,937,0,Kylie,FALSE,kylieking
Fun!23,15739,Summers,544,0,Kylie,FALSE,kyliesummers
Fun!23,13211.32,Dominguez,301,0,Lance,TRUE,lancedominguez
Fun!23,15957.97,Smith,307,0,Laura,TRUE,laurasmith
Fun!23,16943.25,Williams,1007,0,Laura,TRUE,laurawilliams
Fun!23,17801.79,Coleman,890,0,Lauren,TRUE,laurencoleman
Fun!23,13948.87,Hall,281,0,Lauren,TRUE,laurenhall
Fun!23,11080.99,Neal,161,0,Lauren,TRUE,laurenneal
Fun!23,11600.71,Johnson,854,0,Laurie,TRUE,lauriejohnson
Fun!23,11775.57,Mendoza,769,0,Laurie,TRUE,lauriemendoza
Fun!23,10284.35,Henry,664,0,Lawrence,FALSE,lawrencehenry
Fun!23,15503.31,Price,605,0,Lawrence,FALSE,lawrenceprice
Fun!23,16897.44,Burke,212,0,Lee,FALSE,leeburke
Fun!23,17213.19,Tovar,85,0,Leo,FALSE,leotovar
Fun!23,10911.34,King,704,0,Leonard,TRUE,leonardking
Fun!23,12685.04,ZapataContreras,88,0,Leonardo,TRUE,leonardozapatacontreras
Fun!23,11959.36,Walters,261,0,Leroy,FALSE,leroywalters
Fun!23,11813.62,Disney,35,0,Lilo,TRUE,lilodisney
Fun!23,15379.73,Alexander,458,0,Linda,FALSE,lindaalexander
Fun!23,16198.64,Bennett,170,0,Linda,TRUE,lindabennett
Fun!23,17804.39,Miller,843,0,Linda,FALSE,lindamiller
Fun!23,16463.59,Robles,607,0,Linda,FALSE,lindarobles
Fun!23,17255.12,Rodriguez,680,0,Linda,TRUE,lindarodriguez
Fun!23,16921.67,Webster,322,0,Lindsay,TRUE,lindsaywebster
Fun!23,12227.47,Brown,352,0,Lisa,FALSE,lisabrown
Fun!23,17825.37,Gaines,314,0,Lisa,TRUE,lisagaines
Fun!23,10484.61,Garrett,220,0,Lisa,FALSE,lisagarrett
Fun!23,14300.81,Jackson,917,0,Lisa,FALSE,lisajackson
Fun!23,10319.84,Miller,678,0,Lisa,FALSE,lisamiller
Fun!23,17510.9,Peters,859,0,Lisa,FALSE,lisapeters
Fun!23,10966.74,Robinson,538,0,Lisa,FALSE,lisarobinson
Fun!23,14872.13,Spencer,418,0,Lisa,FALSE,lisaspencer
Fun!23,13213.7,Stafford,376,0,Lisa,FALSE,lisastafford
Fun!23,10126.15,Yu,1022,0,Lisa,FALSE,lisayu
Fun!23,17457.3,Jurado,62,0,Lizbeth,TRUE,lizbethjurado
Fun!23,14021.37,Palmer,111,0,Logan,TRUE,loganpalmer
Fun!23,12966.63,Chavez,48,0,Lorelyne,TRUE,lorelynechavez
Fun!23,10705.44,Phillips,653,0,Loretta,TRUE,lorettaphillips
Fun!23,10894.47,Hall,666,0,Lori,TRUE,lorihall
Fun!23,16668.84,Johnson,774,0,Lori,TRUE,lorijohnson
Fun!23,14492.37,Livingston,999,0,Lori,TRUE,lorilivingston
Fun!23,16709.74,Boone,501,0,Louis,FALSE,louisboone
Fun!23,17172.56,Jimenez,60,0,Luis,FALSE,luisjimenez
Fun!23,15368.15,Johnson,640,0,Luis,FALSE,luisjohnson
Fun!23,11140,Solomon,984,0,Luis,TRUE,luissolomon
Fun!23,10843.11,Snyder,834,0,Marcia,FALSE,marciasnyder
Fun!23,12990.67,Smith,519,0,Margaret,FALSE,margaretsmith
Fun!23,12026.08,Kelly,1024,0,Maria,TRUE,mariakelly
Fun!23,10607.27,Mccarthy,227,0,Maria,TRUE,mariamccarthy
Fun!23,16642.85,Mitchell,297,0,Maria,TRUE,mariamitchell
Fun!23,17449.01,Young,818,0,Maria,TRUE,mariayoung
Fun!23,10051.77,Black,980,0,Mariah,FALSE,mariahblack
Fun!23,14610,Martinez,67,0,Mario,TRUE,mariomartinez
Fun!23,16821.42,Walker,278,0,Mario,TRUE,mariowalker
Fun!23,10704.26,Henry,979,0,Marissa,FALSE,marissahenry
Fun!23,11497.22,Oconnell,310,0,Marissa,TRUE,marissaoconnell
Fun!23,10626.24,Wagner,152,0,Marissa,FALSE,marissawagner
Fun!23,11850.58,Butler,1020,0,Mark,FALSE,markbutler
Fun!23,10961.77,Gonzalez,862,0,Mark,FALSE,markgonzalez
Fun!23,11286.64,Lamb,425,0,Mark,TRUE,marklamb
Fun!23,16810.54,Lee,221,0,Mark,FALSE,marklee
Fun!23,15952.34,Lozano,203,0,Mark,FALSE,marklozano
Fun!23,17911.09,Ramos,188,0,Mark,TRUE,markramos
Fun!23,14870.05,Richards,272,0,Mark,TRUE,markrichards
Fun!23,14081.7,Rogers,643,0,Mark,TRUE,markrogers
Fun!23,10496.89,Stewart,794,0,Mark,TRUE,markstewart
Fun!23,17811.41,Thompson,829,0,Mark,TRUE,markthompson
Fun!23,16940.09,Washington,883,0,Mark,TRUE,markwashington
Fun!23,10104.09,Avila,42,0,MarkAnthony,TRUE,markanthonyavila
Fun!23,16883.14,Perry,554,0,Martha,TRUE,marthaperry
Fun!23,14678.42,Edwards,568,0,Martin,TRUE,martinedwards
Fun!23,15160.05,Anderson,965,0,Mary,FALSE,maryanderson
Fun!23,13541.96,Chapman,511,0,Mary,TRUE,marychapman
Fun!23,12332.38,Church,279,0,Mary,FALSE,marychurch
Fun!23,15601.09,Cruz,291,0,Mary,TRUE,marycruz
Fun!23,12517.14,Gonzalez,686,0,Mary,TRUE,marygonzalez
Fun!23,12748.32,Grant,927,0,Mary,TRUE,marygrant
Fun!23,15149.97,Lee,698,0,Mary,FALSE,marylee
Fun!23,17306.28,Stevens,378,0,Mary,TRUE,marystevens
Fun!23,13344.08,Campbell,313,0,Matthew,TRUE,matthewcampbell
Fun!23,12307.65,Erickson,260,0,Matthew,FALSE,matthewerickson
Fun!23,16900.66,Gonzalez,645,0,Matthew,FALSE,matthewgonzalez
Fun!23,16500.65,Herrera,57,0,Matthew,TRUE,matthewherrera
Fun!23,12876.15,Khan,923,0,Matthew,FALSE,matthewkhan
Fun!23,11653.97,Mason,892,0,Matthew,TRUE,matthewmason
Fun!23,14322.4,Perez,289,0,Matthew,FALSE,matthewperez
Fun!23,13877.71,Porter,493,0,Matthew,TRUE,matthewporter
Fun!23,14438.73,Noble,125,0,Megan,TRUE,megannoble
Fun!23,12014.16,Smith,755,0,Megan,FALSE,megansmith
Fun!23,11157.01,Thompson,808,0,Megan,FALSE,meganthompson
Fun!23,17513.07,Kirk,157,0,Melanie,FALSE,melaniekirk
Fun!23,10209.7,Evans,904,0,Melissa,FALSE,melissaevans
Fun!23,10869.95,Holt,1006,0,Melissa,TRUE,melissaholt
Fun!23,14352.86,Johnson,810,0,Melissa,TRUE,melissajohnson
Fun!23,15027.3,Mccormick,104,0,Melissa,FALSE,melissamccormick
Fun!23,11198.54,Mcdonald,651,0,Melissa,FALSE,melissamcdonald
Fun!23,16433.44,Rivera,325,0,Melissa,FALSE,melissarivera
Fun!23,17746.87,Nichols,633,0,Mercedes,FALSE,mercedesnichols
Fun!23,15158,Adams,516,0,Michael,TRUE,michaeladams
Fun!23,14914.99,Castillo,400,0,Michael,TRUE,michaelcastillo
Fun!23,17131.57,Clarke,852,0,Michael,FALSE,michaelclarke
Fun!23,16571.07,Cowan,736,0,Michael,TRUE,michaelcowan
Fun!23,10344.1,Flores,763,0,Michael,FALSE,michaelflores
Fun!23,15192.03,Fox,486,0,Michael,FALSE,michaelfox
Fun!23,15439.38,Johnson,985,0,Michael,FALSE,michaeljohnson
Fun!23,12796.71,King,613,0,Michael,TRUE,michaelking
Fun!23,15600.5,Martinez,539,0,Michael,TRUE,michaelmartinez
Fun!23,14629.26,Mccormick,737,0,Michael,TRUE,michaelmccormick
Fun!23,14868.55,Moran,158,0,Michael,TRUE,michaelmoran
Fun!23,14524,Morton,520,0,Michael,TRUE,michaelmorton
Fun!23,15639.26,Murray,441,0,Michael,FALSE,michaelmurray
Fun!23,14992.51,Nunez,732,0,Michael,TRUE,michaelnunez
Fun!23,15083.98,Parrish,673,0,Michael,TRUE,michaelparrish
Fun!23,13729.07,Prince,830,0,Michael,TRUE,michaelprince
Fun!23,12260.08,Robinson,492,0,Michael,FALSE,michaelrobinson
Fun!23,10760.56,Sanchez,106,0,Michael,FALSE,michaelsanchez
Fun!23,13094.54,Smith,180,0,Michael,TRUE,michaelsmith
Fun!23,12726.53,Thomas,776,0,Michael,TRUE,michaelthomas
Fun!23,11131.28,White,184,0,Michael,TRUE,michaelwhite
Fun!23,11417.75,Williams,276,0,Michael,TRUE,michaelwilliams
Fun!23,14321.22,Williamson,832,0,Michael,FALSE,michaelwilliamson
Fun!23,17039.24,Miranda,507,0,Michaela,TRUE,michaelamiranda
Fun!23,10052.29,Sanders,797,0,Micheal,FALSE,michealsanders
Fun!23,16507.52,Cummings,386,0,Michele,FALSE,michelecummings
Fun!23,17464.14,Stevens,113,0,Michele,FALSE,michelestevens
Fun!23,16245.08,Griffin,803,0,Michelle,TRUE,michellegriffin
Fun!23,15656.32,Holland,127,0,Michelle,FALSE,michelleholland
Fun!23,13941.39,Jones,268,0,Michelle,TRUE,michellejones
Fun!23,15403.19,Maldonado,191,0,Michelle,TRUE,michellemaldonado
Fun!23,10702.24,Maynard,804,0,Michelle,TRUE,michellemaynard
Fun!23,11204.71,Oliver,801,0,Michelle,TRUE,michelleoliver
Fun!23,12336.84,Ortiz,323,0,Michelle,TRUE,michelleortiz
Fun!23,14524.54,Pruitt,534,0,Michelle,TRUE,michellepruitt
Fun!23,17603.32,Ramirez,590,0,Michelle,TRUE,michelleramirez
Fun!23,17514.98,Ray,770,0,Michelle,TRUE,michelleray
Fun!23,15271.61,Rivera,780,0,Michelle,FALSE,michellerivera
Fun!23,12429.91,Sexton,453,0,Michelle,FALSE,michellesexton
Fun!23,12342.37,Walsh,623,0,Michelle,TRUE,michellewalsh
Fun!23,17041.52,Wood,480,0,Michelle,TRUE,michellewood
Fun!23,13465.18,Mouse,1,0,Mickey,TRUE,mickeymouse
Fun!23,16947.04,Sepulveda,79,0,Miguel,FALSE,miguelsepulveda
Fun!23,16159.7,Dennis,1011,0,Mikayla,FALSE,mikayladennis
Fun!23,14918.12,Ross,872,0,Mindy,FALSE,mindyross
Fun!23,15049.78,Mouse,3,0,Minnie,TRUE,minniemouse
Fun!23,14185.66,Mason,710,0,Miranda,TRUE,mirandamason
Fun!23,15451.96,Walker,959,0,Miranda,TRUE,mirandawalker
Fun!23,14263.62,Ramirez,73,0,Miriam,TRUE,miriamramirez
Fun!23,11753.01,Horton,366,0,Misty,TRUE,mistyhorton
Fun!23,14666.53,Jimenez,569,0,Misty,FALSE,mistyjimenez
Fun!23,16234.59,Gross,951,0,Mitchell,TRUE,mitchellgross
Fun!23,14793.47,Cohen,204,0,Molly,TRUE,mollycohen
Fun!23,11592.91,Craig,746,0,Monica,FALSE,monicacraig
Fun!23,10933.82,Davenport,126,0,Monica,FALSE,monicadavenport
Fun!23,15918.52,Sullivan,983,0,Monica,FALSE,monicasullivan
Fun!23,15725.37,Disney,13,0,Mufassa,FALSE,mufassadisney
Fun!23,12873.65,Disney,34,0,Mulan,FALSE,mulandisney
Fun!23,12415.85,Morgan,148,0,Nancy,TRUE,nancymorgan
Fun!23,12195.67,Robles,527,0,Nancy,TRUE,nancyrobles
Fun!23,10340.43,Richardson,621,0,Natalie,TRUE,natalierichardson
Fun!23,14797.41,Rovelli,78,0,Natasha,FALSE,natasharovelli
Fun!23,16172.82,Wheeler,369,0,Natasha,FALSE,natashawheeler
Fun!23,15073,Coleman,181,0,Nathan,TRUE,nathancoleman
Fun!23,16530.28,Thompson,726,0,Nathan,FALSE,nathanthompson
